"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
882,"50","RL",1.40575079872204,0.639178610420683,"Pave","NONETYPE","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1.5Fin",7,5.55555555555556,9.90049751243781,9.90547263681592,"Gable","CompShg","HdBoard","HdBoard","BrkFace",0.73125,"Gd","Gd","CBlock","Gd","TA","Mn","LwQ",1.59815733522325,"Unf",0,1.08732876712329,1.89198036006547,"GasA","Ex","Y","SBrkr",2.52983802216539,2.56658595641647,0,3.04324707550514,0,0,6.66666666666667,5,3.75,3.33333333333333,"Gd",5,"Typ",3.33333333333333,"TA","Attchd",9.90049751243781,"RFn",5,2.82087447108604,"TA","TA","Y",1.96032672112019,0.658135283363803,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,3.33333333333333,9.98507462686567,"WD","Normal",187500
883,"60","RL",2.23801783923408,0.447675904202188,"Pave","NONETYPE","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5.55555555555556,9.91044776119403,9.91542288557214,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,3.45890410958904,1.32242225859247,"GasA","Gd","Y","SBrkr",1.72208013640239,3.80145278450363,0,2.82346685572492,0,0,6.66666666666667,5,3.75,3.33333333333333,"TA",5,"Typ",3.33333333333333,"TA","BuiltIn",9.91542288557214,"RFn",5,2.74330042313117,"TA","TA","Y",3.99066511085181,0.731261425959781,0,0,0,0,"NONETYPE","MnPrv","NONETYPE",0,10,9.99502487562189,"WD","Normal",178000
884,"75","RL",1.91693290734824,0.288229691746614,"Pave","NONETYPE","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2.5Fin",4,5.55555555555556,9.51243781094527,9.70149253731343,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","TA","Fa","No","Unf",0,"Unf",0,3.40325342465753,1.30114566284779,"GasA","TA","N","SBrkr",2.03324808184143,3.8498789346247,8.40909090909091,3.95249911378944,3.33333333333333,0,3.33333333333333,0,6.25,3.33333333333333,"TA",7.14285714285714,"Typ",0,"NONETYPE","Detchd",9.93532338308458,"Unf",2.5,3.10296191819464,"TA","Gd","Y",0,3.43692870201097,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,2.5,9.98009950248756,"WD","Normal",118500
885,"20","RL",2.07667731629393,0.332179609282446,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5.55555555555556,9.78606965174129,9.78606965174129,"Gable","CompShg","HdBoard","HdBoard","BrkFace",0.375,"TA","TA","CBlock","TA","TA","No","BLQ",0.76541459957477,"Unf",0,1.96917808219178,1.45990180032733,"GasA","TA","Y","SBrkr",1.90110826939471,0,0,1.58099964551577,0,0,3.33333333333333,0,3.75,3.33333333333333,"TA",3.57142857142857,"Typ",0,"NONETYPE","Attchd",9.78606965174129,"RFn",2.5,2.03102961918195,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","GdWo","NONETYPE",0,5.83333333333333,9.99502487562189,"WD","Normal",100000
886,"120","FV",1.59744408945687,0.237822016771586,"Pave","NONETYPE","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",9,5.55555555555556,9.9452736318408,9.95024875621891,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0.375,"Gd","TA","PConc","Ex","TA","Av","GLQ",2.19347980155918,"Unf",0,1.96917808219178,2.77905073649754,"GasA","Ex","Y","SBrkr",3.64236999147485,0,0,3.02906770648706,3.33333333333333,0,6.66666666666667,0,2.5,3.33333333333333,"Gd",3.57142857142857,"Typ",3.33333333333333,"TA","Attchd",9.9452736318408,"Fin",5,3.56840620592384,"TA","TA","Y",1.1318553092182,1.18829981718464,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,0.833333333333333,9.99004975124378,"CWD","Abnorml",328900
887,"90","RL",2.23642172523962,0.389927756742317,"Pave","NONETYPE","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5.55555555555556,9.74626865671642,9.97512437810945,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0.7625,"TA","TA","CBlock","TA","TA","No","LwQ",0.935506732813607,"Unf",0,4.70034246575343,2.66121112929624,"GasA","Ex","Y","SBrkr",3.64876385336743,0,0,3.03438496986884,0,0,6.66666666666667,0,5,6.66666666666667,"TA",5.71428571428571,"Typ",0,"NONETYPE","Attchd",9.97512437810945,"Fin",5,4.14668547249647,"TA","TA","Y",3.17386231038506,0.987202925045704,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.98009950248756,"WD","Family",145000
888,"50","RL",1.88498402555911,0.764988733768496,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,7.77777777777778,9.72636815920398,9.72636815920398,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,3.49315068493151,1.33551554828151,"GasA","TA","Y","SBrkr",1.85848252344416,2.52300242130751,0,2.46898263027295,0,0,3.33333333333333,5,3.75,3.33333333333333,"TA",5.71428571428571,"Typ",0,"NONETYPE","Attchd",9.72636815920398,"Unf",2.5,2.11565585331453,"TA","TA","Y",1.41190198366394,0,0,0,5.52083333333333,0,"NONETYPE","NONETYPE","NONETYPE",0,3.33333333333333,9.99004975124378,"WD","Normal",135500
889,"20","RL",3.03514376996805,0.737067063114126,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",8,6.66666666666667,9.80099502487562,9.80099502487562,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","PConc","TA","Gd","Gd","ALQ",0.6218993621545,"Rec",5.58344640434193,4.46489726027397,3.62847790507365,"GasA","Ex","Y","SBrkr",4.72506393861893,0,0,3.92945763913506,3.33333333333333,0,6.66666666666667,0,5,3.33333333333333,"Gd",5.71428571428571,"Typ",3.33333333333333,"TA","Attchd",9.80099502487562,"Unf",5,4.37940761636107,"TA","TA","Y",0.945157526254376,3.78427787934186,0,0,4.66666666666667,0,"NONETYPE","NONETYPE","NONETYPE",0,8.33333333333333,9.98507462686567,"WD","Normal",268000
890,"20","RL",4.08945686900958,0.564937629213222,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,4.44444444444444,9.71641791044776,9.71641791044776,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",0.5625,"TA","TA","CBlock","TA","TA","No","BLQ",1.81431608788094,"Unf",0,2.05907534246575,2.46317512274959,"GasA","Ex","Y","SBrkr",3.2075873827792,0,0,2.66749379652605,3.33333333333333,0,3.33333333333333,0,2.5,3.33333333333333,"TA",4.28571428571429,"Typ",3.33333333333333,"TA","Attchd",9.71641791044776,"RFn",5,3.56135401974612,"TA","TA","Y",0,0,0,3.18897637795276,0,0,"NONETYPE","NONETYPE","NONETYPE",0,1.66666666666667,9.99502487562189,"WD","Normal",149500
891,"50","RL",1.91693290734824,0.374642848846663,"Pave","NONETYPE","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",5,7.77777777777778,9.69651741293532,9.98009950248756,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","Unf",0,"Unf",0,2.87671232876712,1.09983633387889,"GasA","Ex","Y","SBrkr",1.43222506393862,1.22033898305085,0,1.63771712158809,0,0,3.33333333333333,0,3.75,3.33333333333333,"TA",4.28571428571429,"Typ",3.33333333333333,"Po","Detchd",9.96517412935323,"Unf",5,4.06205923836389,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","MnPrv","Shed",1.29032258064516,5.83333333333333,9.98507462686567,"WD","Normal",122900
892,"60","RL",2.23642172523962,0.519593951079003,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,5.55555555555556,9.8407960199005,9.8407960199005,"Hip","CompShg","HdBoard","HdBoard","BrkFace",0.575,"TA","TA","CBlock","TA","TA","No","LwQ",0.400425230333097,"Rec",3.3921302578019,0.821917808219178,1.50245499181669,"GasA","Gd","Y","SBrkr",1.95652173913043,3.7046004842615,0,2.98298475717831,0,0,6.66666666666667,5,3.75,3.33333333333333,"TA",5,"Typ",3.33333333333333,"TA","Attchd",9.8407960199005,"RFn",5,3.10296191819464,"TA","TA","Y",2.83547257876313,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5.83333333333333,9.99502487562189,"WD","Normal",172500
893,"20","RL",2.23642172523962,0.390903389161188,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",6,8.88888888888889,9.76616915422886,9.96517412935323,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",1.17469879518072,"Unf",0,1.69520547945206,1.73322422258592,"GasA","TA","Y","SBrkr",2.27621483375959,0,0,1.89294576391351,0,5,3.33333333333333,0,3.75,3.33333333333333,"TA",4.28571428571429,"Typ",0,"NONETYPE","Attchd",9.76616915422886,"RFn",2.5,1.86177715091678,"TA","TA","Y",2.24037339556593,0,0,0,0,0,"NONETYPE","MnPrv","NONETYPE",0,1.66666666666667,9.98009950248756,"WD","Normal",154500
894,"20","RL",2.23801783923408,0.617157192966155,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","PosN","Norm","1Fam","1Story",5,5.55555555555556,9.72139303482587,9.72139303482587,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Gd","TA","Mn","BLQ",1.88518781006378,"Unf",0,1.36558219178082,2.26350245499182,"GasA","TA","Y","SBrkr",2.94757033248082,0,0,2.45125841900035,3.33333333333333,0,3.33333333333333,0,3.75,3.33333333333333,"TA",4.28571428571429,"Typ",3.33333333333333,"Gd","Attchd",9.72139303482587,"Unf",2.5,2.49647390691114,"TA","TA","Y",5.96266044340724,2.12065813528336,0,0,0,0,"NONETYPE","GdPrv","NONETYPE",0,5,9.99004975124378,"WD","Normal",165000
895,"90","RL",2.04472843450479,0.326047062649539,"Pave","NONETYPE","Reg","Bnk","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","1Story",5,5.55555555555556,9.84577114427861,9.84577114427861,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","Slab","NONETYPE","NONETYPE","NONETYPE","NONETYPE",0,"NONETYPE",0,0,0,"GasA","TA","Y","SBrkr",3.27152600170503,0,0,2.72066643034385,0,0,6.66666666666667,0,5,6.66666666666667,"TA",5.71428571428571,"Typ",0,"NONETYPE","Attchd",9.84577114427861,"Unf",5,2.82087447108604,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.99502487562189,"WD","Alloca",118858
896,"60","RL",2.26837060702875,0.32781249274083,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5.55555555555556,9.76616915422886,9.76616915422886,"Hip","CompShg","HdBoard","HdBoard","BrkFace",2.59375,"TA","TA","CBlock","TA","TA","No","BLQ",0.70871722182849,"Unf",0,1.62671232876712,1.27659574468085,"GasA","TA","Y","SBrkr",2.09505541346974,3.93704600484261,0,3.18326834455867,3.33333333333333,0,3.33333333333333,5,5,3.33333333333333,"TA",5.71428571428571,"Typ",3.33333333333333,"TA","Attchd",9.76616915422886,"RFn",5,3.40620592383639,"TA","TA","Y",0,0.914076782449726,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,8.33333333333333,9.99004975124378,"WD","Normal",140000
897,"30","RM",1.59744408945687,0.407210388162327,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,6.66666666666667,9.6318407960199,9.70149253731343,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",0.504961020552799,"Unf",0,2.85102739726027,1.55646481178396,"GasA","Ex","N","SBrkr",2.02685421994885,0,0,1.68557249202411,0,0,3.33333333333333,0,2.5,3.33333333333333,"TA",4.28571428571429,"Typ",0,"NONETYPE","Detchd",9.6318407960199,"Unf",2.5,2.30606488011284,"TA","TA","Y",0,0.511882998171846,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,3.33333333333333,9.98009950248756,"WD","Abnorml",106500
898,"90","RL",2.04472843450479,0.326047062649539,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","2Story",5,5.55555555555556,9.84577114427861,9.84577114427861,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","Slab","NONETYPE","NONETYPE","NONETYPE","NONETYPE",0,"NONETYPE",0,0,0,"GasA","TA","Y","SBrkr",2.38704177323103,5.42372881355932,0,3.97022332506203,0,0,6.66666666666667,0,7.5,6.66666666666667,"TA",8.57142857142857,"Typ",0,"NONETYPE","Detchd",9.84577114427861,"Unf",5,3.72355430183357,"TA","TA","Y",1.79696616102684,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.99502487562189,"WD","Alloca",142953
899,"20","RL",3.19488817891374,0.600199772352436,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5.55555555555556,9.99502487562189,10,"Hip","CompShg","VinylSd","VinylSd","Stone",4.75,"Ex","TA","PConc","Ex","TA","Gd","GLQ",3.87668320340184,"Unf",0,0.607876712328767,3.81342062193126,"GasA","Ex","Y","SBrkr",5.0383631713555,0,0,4.19000354484225,3.33333333333333,0,6.66666666666667,5,2.5,3.33333333333333,"Ex",7.85714285714286,"Typ",6.66666666666667,"Gd","Attchd",9.99502487562189,"Fin",7.5,5.78279266572638,"TA","TA","Y",0,1.22486288848263,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,2.5,10,"New","Partial",611657
900,"20","RL",2.07667731629393,0.324885595484216,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,7.77777777777778,9.75621890547264,9.92039800995025,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",0.82388377037562,"Unf",0,1.91352739726027,1.49263502454992,"GasA","TA","Y","SBrkr",2.63427109974425,0,0,2.19071251329316,0,0,3.33333333333333,0,3.75,3.33333333333333,"TA",4.28571428571429,"Typ",3.33333333333333,"TA","Attchd",9.75621890547264,"Unf",2.5,2.03102961918195,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.98009950248756,"WD","Normal",135000
901,"20","RL",2.23801783923408,0.341006759738902,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6.66666666666667,9.80597014925373,9.80597014925373,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",0.570517363571935,"Unf",0,2.29452054794521,1.40425531914894,"GasA","TA","Y","SBrkr",1.82864450127877,0,0,1.52073732718894,0,0,3.33333333333333,0,2.5,3.33333333333333,"TA",2.85714285714286,"Typ",0,"NONETYPE","Detchd",9.84577114427861,"Unf",2.5,4.82369534555712,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.98507462686567,"WD","Normal",110000
902,"20","RL",2.04472843450479,0.404748077771841,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7.77777777777778,9.7363184079602,9.95024875621891,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","BLQ",1.52374202693125,"Unf",0,0.565068493150685,1.62356792144026,"GasA","TA","Y","SBrkr",2.78346121057118,0,0,2.31478199220135,3.33333333333333,0,3.33333333333333,0,2.5,3.33333333333333,"TA",3.57142857142857,"Typ",0,"NONETYPE","Detchd",9.7910447761194,"Unf",2.5,5.33145275035261,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,4.16666666666667,9.99502487562189,"WD","Normal",153000
903,"60","RL",2.01277955271566,0.365862157076819,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5.55555555555556,9.96517412935323,9.96517412935323,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,3.35188356164384,1.28150572831424,"GasA","Ex","Y","SBrkr",1.71994884910486,3.39951573849879,0,2.67458348103509,0,0,6.66666666666667,5,3.75,3.33333333333333,"Gd",5.71428571428571,"Typ",3.33333333333333,"Gd","Attchd",9.96517412935323,"Fin",5,2.77150916784203,"TA","TA","Y",0,1.37111517367459,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5.83333333333333,9.98009950248756,"WD","Normal",180000
904,"20","RL",1.59744408945687,0.690329624381519,"Pave","NONETYPE","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5.55555555555556,9.98009950248756,9.98009950248756,"Hip","CompShg","VinylSd","VinylSd","BrkFace",0.16875,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.14897260273973,2.73322422258592,"GasA","Ex","Y","SBrkr",3.55924978687127,0,0,2.95994328252393,0,0,6.66666666666667,0,3.75,3.33333333333333,"Gd",5,"Typ",3.33333333333333,"Gd","Attchd",9.98009950248756,"RFn",7.5,4.86600846262341,"TA","TA","Y",1.68028004667445,1.09689213893967,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,6.66666666666667,9.98009950248756,"New","Partial",240000
905,"20","RL",2.23801783923408,0.286789472461614,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6.66666666666667,9.78606965174129,9.78606965174129,"Gable","CompShg","HdBoard","Wd Sdng","BrkFace",0.46875,"TA","TA","CBlock","TA","TA","No","GLQ",1.06130403968816,"Unf",0,1.18578767123288,1.43371522094926,"GasA","TA","Y","SBrkr",1.92242114236999,0,0,1.59872385678837,0,0,3.33333333333333,0,3.75,3.33333333333333,"TA",4.28571428571429,"Typ",0,"NONETYPE","Attchd",9.78606965174129,"Unf",2.5,2.03102961918195,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","MnPrv","NONETYPE",0,6.66666666666667,9.98507462686567,"WD","Normal",125500
906,"20","RL",2.55591054313099,0.46087017120026,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5.55555555555556,9.72139303482587,9.72139303482587,"Gable","CompShg","HdBoard","HdBoard","Stone",0.6875,"TA","TA","CBlock","TA","TA","No","Rec",0.627214741318214,"LwQ",1.9674355495251,1.76369863013699,1.72831423895254,"GasA","TA","Y","SBrkr",2.26555839727195,0,0,1.88408365827721,3.33333333333333,0,3.33333333333333,0,3.75,3.33333333333333,"TA",4.28571428571429,"Typ",0,"NONETYPE","Attchd",9.72139303482587,"RFn",2.5,1.97461212976023,"TA","TA","Y",0,0,2.97101449275362,0,0,0,"NONETYPE","MnPrv","NONETYPE",0,1.66666666666667,10,"WD","Normal",128000
907,"20","RL",3.70607028753994,0.62723872796116,"Pave","NONETYPE","IR1","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5.55555555555556,9.98009950248756,9.98009950248756,"Gable","CompShg","VinylSd","VinylSd","Stone",1.3,"Gd","TA","PConc","Gd","TA","No","GLQ",0.111622962437987,"Unf",0,6.67808219178082,2.65630114566285,"GasA","Ex","Y","SBrkr",3.48678601875533,0,0,2.89968096419709,3.33333333333333,0,6.66666666666667,0,3.75,3.33333333333333,"Gd",5.71428571428571,"Typ",3.33333333333333,"Gd","Attchd",9.98009950248756,"RFn",7.5,6.10014104372356,"TA","TA","Y",0,1.09689213893967,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.98507462686567,"WD","Normal",255000
908,"50","RL",2.74760383386581,0.534274896048689,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,7.77777777777778,9.6318407960199,9.88557213930348,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","TA","No","Rec",0.395109851169383,"Unf",0,3.39897260273973,1.66448445171849,"GasA","Gd","Y","SBrkr",2.17391304347826,5.02179176755448,0,3.64587025877348,0,0,3.33333333333333,5,3.75,3.33333333333333,"Gd",4.28571428571429,"Typ",3.33333333333333,"Gd","Attchd",9.6318407960199,"Fin",2.5,1.26939351198872,"Fa","TA","Y",0,0,0,0,6.70833333333333,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.98009950248756,"WD","Normal",250000
909,"20","RL",2.23801783923408,0.412785430555878,"Pave","NONETYPE","IR1","Low","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",5,5.55555555555556,9.86567164179105,9.86567164179105,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",0.533309709425939,"ALQ",2.19810040705563,1.02311643835616,1.41407528641571,"GasA","TA","Y","SBrkr",1.92242114236999,0,0,1.59872385678837,3.33333333333333,0,3.33333333333333,0,2.5,3.33333333333333,"TA",3.57142857142857,"Typ",0,"NONETYPE","Attchd",9.86567164179105,"Unf",5,3.4132581100141,"TA","TA","Y",1.91365227537923,0,0,0,0,0,"NONETYPE","MnPrv","NONETYPE",0,5,9.98009950248756,"WD","Normal",131000
910,"60","RL",4.76038338658147,0.584868405770169,"Pave","NONETYPE","IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5.55555555555556,9.97512437810945,9.97512437810945,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,3.1763698630137,1.21440261865794,"GasA","Ex","Y","SBrkr",1.58141517476556,3.59322033898305,0,2.6302729528536,0,0,6.66666666666667,5,3.75,3.33333333333333,"Gd",5.71428571428571,"Typ",3.33333333333333,"Gd","Attchd",9.97512437810945,"Fin",5,2.75035260930889,"TA","TA","Y",0.420070011668611,0.438756855575868,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.99502487562189,"WD","Normal",174000
911,"90","RL",2.55591054313099,0.538920764709982,"Pave","NONETYPE","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","Duplex","2Story",5,5.55555555555556,9.75124378109453,9.75124378109453,"Gable","CompShg","MetalSd","MetalSd","BrkFace",2.25625,"TA","TA","CBlock","TA","TA","No","Rec",0.784904323175053,"Unf",0,2.83390410958904,1.80851063829787,"GasA","TA","Y","FuseA",2.35507246376812,5.66101694915254,0,4.03048564338887,0,0,6.66666666666667,0,6.25,6.66666666666667,"TA",8.57142857142857,"Typ",0,"NONETYPE","Detchd",9.75124378109453,"Unf",5,3.38504936530324,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,0.833333333333333,10,"WD","Normal",154300
912,"20","RL",2.23801783923408,0.431415363887663,"Pave","NONETYPE","IR1","Lvl","AllPub","CulDSac","Mod","CollgCr","Norm","Norm","1Fam","1Story",5,7.77777777777778,9.83582089552239,9.8955223880597,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","Gd","Gd","Av","ALQ",0.34727143869596,"Unf",0,4.58904109589041,2.07528641571195,"GasA","TA","Y","SBrkr",2.70247229326513,0,0,2.24742998936547,0,0,3.33333333333333,5,3.75,3.33333333333333,"Gd",3.57142857142857,"Typ",0,"NONETYPE","Detchd",9.8407960199005,"Unf",2.5,1.7771509167842,"TA","TA","Y",2.01866977829638,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,8.33333333333333,9.99502487562189,"WD","Normal",143500
913,"30","RM",1.62939297124601,0.284327162071128,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7.77777777777778,9.5771144278607,9.70149253731343,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",0.86640680368533,"Unf",0,1.19434931506849,1.2569558101473,"GasA","TA","N","SBrkr",2.16325660699062,0,0,1.79900744416873,0,0,3.33333333333333,0,3.75,3.33333333333333,"TA",4.28571428571429,"Min1",0,"NONETYPE","Detchd",9.5771144278607,"Unf",2.5,3.17348377997179,"TA","TA","Y",0,0,2.02898550724638,0,2.5,0,"NONETYPE","MnPrv","Shed",0.4,5.83333333333333,9.98009950248756,"WD","Abnorml",88000
914,"90","RH",2.61980830670927,0.291295965063068,"Pave","NONETYPE","Reg","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story",5,6.66666666666667,9.69651741293532,9.70149253731343,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",0.503189227498228,"Unf",0,3.06934931506849,1.63829787234043,"GasA","TA","N","FuseA",2.13341858482523,4.84745762711864,0,3.54838709677419,0,0,6.66666666666667,0,5,6.66666666666667,"TA",5.71428571428571,"Typ",0,"NONETYPE","2Types",9.69651741293532,"Unf",7.5,6.14245416078985,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,6.66666666666667,9.98507462686567,"WD","Normal",145000
915,"160","FV",0.958466453674121,0.139376059838788,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5.55555555555556,9.99502487562189,9.99502487562189,"Gable","CompShg","VinylSd","VinylSd","Stone",0.475,"Gd","TA","PConc","Gd","TA","Av","GLQ",0.52090715804394,"Unf",0,1.36130136986301,1.00163666121113,"GasA","Ex","Y","SBrkr",1.30434782608696,2.9636803874092,0,2.16944345976604,0,0,6.66666666666667,5,2.5,3.33333333333333,"Gd",2.85714285714286,"Typ",0,"NONETYPE","Detchd",9.99502487562189,"RFn",5,3.72355430183357,"TA","TA","Y",0,4.27787934186472,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.99502487562189,"New","Partial",173733
