"Id","MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSSubClass120","MSSubClass150","MSSubClass160","MSSubClass180","MSSubClass190","MSZoningC (all)","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotFrontage","LotArea","StreetGrvl","StreetPave","AlleyGrvl","AlleyPave","AlleyNONETYPE","LotShapeIR1","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","UtilitiesAllPub","UtilitiesNoSeWa","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeGtl","LandSlopeMod","LandSlopeSev","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlClyTile","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsbShng","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsbShng","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQualEx","ExterQualFa","ExterQualGd","ExterQualTA","ExterCondEx","ExterCondFa","ExterCondGd","ExterCondPo","ExterCondTA","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQualEx","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtQualNONETYPE","BsmtCondFa","BsmtCondGd","BsmtCondPo","BsmtCondTA","BsmtCondNONETYPE","BsmtExposureAv","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtExposureNONETYPE","BsmtFinType1ALQ","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType1NONETYPE","BsmtFinSF1","BsmtFinType2ALQ","BsmtFinType2BLQ","BsmtFinType2GLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinType2NONETYPE","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingFloor","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQCEx","HeatingQCFa","HeatingQCGd","HeatingQCPo","HeatingQCTA","CentralAirN","CentralAirY","ElectricalFuseA","ElectricalFuseF","ElectricalFuseP","ElectricalMix","ElectricalSBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQualEx","KitchenQualFa","KitchenQualGd","KitchenQualTA","TotRmsAbvGrd","FunctionalMaj1","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalSev","FunctionalTyp","Fireplaces","FireplaceQuEx","FireplaceQuFa","FireplaceQuGd","FireplaceQuPo","FireplaceQuTA","FireplaceQuNONETYPE","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNONETYPE","GarageYrBlt","GarageFinishFin","GarageFinishRFn","GarageFinishUnf","GarageFinishNONETYPE","GarageCars","GarageArea","GarageQualEx","GarageQualFa","GarageQualGd","GarageQualPo","GarageQualTA","GarageQualNONETYPE","GarageCondEx","GarageCondFa","GarageCondGd","GarageCondPo","GarageCondTA","GarageCondNONETYPE","PavedDriveN","PavedDriveP","PavedDriveY","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQCEx","PoolQCFa","PoolQCGd","PoolQCNONETYPE","FenceGdPrv","FenceGdWo","FenceMnPrv","FenceMnWw","FenceNONETYPE","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureShed","MiscFeatureTenC","MiscFeatureNONETYPE","MiscVal","MoSold","YrSold","SaleTypeCOD","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalePrice"
1012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.3961661341853,0.456456595972032,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5.55555555555556,9.77611940298507,9.77611940298507,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.5464620630861,0,0,2.94930875576037,0,0,6.66666666666667,0,5,6.66666666666667,0,0,0,1,5.71428571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.8433142481934,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.16666666666667,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100000
1013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.75718849840256,0.492090408604149,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,7.77777777777778,9.56716417910448,9.93034825870647,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.57705479452055,0.985270049099836,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.91815856777494,2.91525423728814,0,2.66217653314428,0,0,3.33333333333333,5,3.75,3.33333333333333,0,0,1,0,5,0,0,0,0,0,0,1,6.66666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,9.56716417910448,0,0,1,0,2.5,1.26939351198872,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.12018669778296,0,2.02898550724638,0,1.10416666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.66666666666667,9.98507462686567,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,165000
1014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.91693290734824,0.334502543613092,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,4.44444444444444,9.50248756218905,9.98009950248756,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.437632884479093,0,0,0,0,1,0,0,3.15468113975577,1.32705479452055,1.67266775777414,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.17817561807332,0,0,1.81141439205955,3.33333333333333,0,3.33333333333333,0,2.5,3.33333333333333,0,0,0,1,2.85714285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.73134328358209,0,0,1,0,2.5,1.97461212976023,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.548446069469835,4.09420289855072,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,9.99502487562189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,85000
1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.91693290734824,0.541894120653209,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5.55555555555556,9.69154228855721,9.70149253731343,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.2875,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.595322466335932,0,0,0,0,0,1,0,0,3.19349315068493,1.7708674304419,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2.30605285592498,0,0,1.91775965969514,0,0,3.33333333333333,0,2.5,3.33333333333333,0,0,0,1,3.57142857142857,0,0,0,0,0,0,1,3.33333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,9.69154228855721,0,0,1,0,2.5,1.69252468265162,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.37659963436929,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9.16666666666667,9.98507462686567,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,119200
1016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23642172523962,0.390252967548607,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,6.66666666666667,9.95522388059701,9.95522388059701,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1392629340893,0,0,0,0,0,1,0,0,0.714897260273972,1.32569558101473,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.72634271099744,4.14043583535109,0,2.95108117688763,3.33333333333333,0,6.66666666666667,5,3.75,3.33333333333333,0,0,1,0,4.28571428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.95522388059701,1,0,0,0,5,3.72355430183357,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.822669104204753,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9.16666666666667,9.99502487562189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,227000
1017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.33226837060703,0.552068573021441,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5.55555555555556,9.93034825870647,9.93034825870647,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.225,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.22253720765415,0,0,0,0,0,1,0,0,3.48458904109589,2.46153846153846,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.20545609548167,0,0,2.66572137539879,3.33333333333333,0,6.66666666666667,0,3.75,3.33333333333333,0,0,1,0,4.28571428571429,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,9.93034825870647,1,0,0,0,5,3.37094499294781,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.34189031505251,1.20658135283364,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,9.99502487562189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,203000
1018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.23801783923408,0.270110803967572,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,5.55555555555556,9.87064676616915,9.87064676616915,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.83557760453579,0,0,0,0,0,1,0,0,0.787671232876712,1.99672667757774,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.89855072463768,0,0,2.41049273307338,3.33333333333333,0,3.33333333333333,0,1.25,3.33333333333333,0,0,1,0,2.85714285714286,0,0,0,0,0,0,1,3.33333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,9.87064676616915,0,1,0,0,5,3.98448519040903,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.73512252042007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.66666666666667,9.99502487562189,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,187500
1019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.23801783923408,0.501010476433831,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5.55555555555556,9.90547263681592,9.91044776119403,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.475,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.64383561643836,0.62847790507365,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.70929241261722,3.24455205811138,0,2.60900389932648,0,0,6.66666666666667,5,3.75,3.33333333333333,0,0,1,0,5,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,9.90547263681592,0,1,0,0,5,2.83497884344147,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.91365227537923,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.16666666666667,9.98507462686567,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,160000
1020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.37380191693291,0.139980022764756,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,5.55555555555556,9.97512437810945,9.97512437810945,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.90625,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0283486888731396,0,0,0,0,0,1,0,0,5.76198630136986,2.2291325695581,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.20971867007673,0,0,2.66926621765331,0,0,6.66666666666667,0,2.5,3.33333333333333,0,0,1,0,4.28571428571429,0,0,0,0,0,0,1,3.33333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,9.97512437810945,1,0,0,0,5,3.10296191819464,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.65694282380397,0.36563071297989,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.33333333333333,9.98009950248756,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,213490
1021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.91693290734824,0.326325814769217,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,5.55555555555556,9.97512437810945,9.97512437810945,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.81431608788094,0,0,0,0,0,1,0,0,0.462328767123288,1.85270049099836,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.41261722080136,0,0,2.00638071605814,3.33333333333333,0,3.33333333333333,5,2.5,3.33333333333333,0,0,1,0,3.57142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.97512437810945,1,0,0,0,5,3.18053596614951,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.94049008168028,1.17001828153565,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,176000
1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.04472843450479,0.344073033055356,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5.55555555555556,9.98009950248756,9.98009950248756,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.525,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.21190644932672,0,0,0,0,0,1,0,0,2.20462328767123,1.96235679214403,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.6001705029838,0,0,2.162353775257,3.33333333333333,0,6.66666666666667,0,2.5,3.33333333333333,0,0,1,0,4.28571428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.98009950248756,0,1,0,0,5,4.45698166431594,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.22520420070012,0.987202925045704,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.83333333333333,9.98009950248756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,194000
1023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.66134185303514,0.438523542939441,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5.55555555555556,9.60199004975124,9.70149253731343,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.574060949681077,0,0,0,0,0,1,0,0,2.51712328767123,1.49263502454992,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.94373401534527,1.6271186440678,0,2.21198156682028,0,0,3.33333333333333,0,2.5,3.33333333333333,0,0,0,1,4.28571428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.7363184079602,0,0,1,0,2.5,1.12834978843441,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.47826086956522,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.5,9.98507462686567,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,87000
1024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.37380191693291,0.147831540802342,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,5.55555555555556,9.97512437810945,9.98009950248756,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0875,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0283486888731396,0,0,0,0,0,1,0,0,5.69349315068493,2.20294599018003,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.20545609548167,0,0,2.66572137539879,0,0,6.66666666666667,0,2.5,3.33333333333333,0,0,1,0,5,0,0,0,0,0,0,1,3.33333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,9.97512437810945,1,0,0,0,5,3.0818053596615,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.82030338389732,0.36563071297989,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.16666666666667,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,191000
1025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23801783923408,0.720016725127181,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,6.66666666666667,9.83084577114428,9.83084577114428,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2.06413890857548,0,0,0,1,0,0,0,2.71370420624152,0,2.56137479541735,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6.17647058823529,0,0,5.13647642679901,3.33333333333333,0,6.66666666666667,0,2.5,3.33333333333333,0,0,1,0,7.14285714285714,0,0,0,0,0,0,1,3.33333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,9.83084577114428,1,0,0,0,5,4.68970380818054,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.31627056672761,3.15217391304348,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.16666666666667,9.99004975124378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,287000
